source,httpMethod,path,mappedPath,normalizedPath,legacyFile,legacyClass,status,appliedRule,matchedRoutes,reason
"java","POST","/pay/queryOrderById","/pay/queryOrderById","/pay/queryorderbyid","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\WXPayNowController.java","WXPayNowController","部分迁移","","POST /pay (zhs-course.ts:513) | GET /pay (zhs-course.ts:883)","路径前缀匹配: /pay/queryorderbyid → 2 个候选"
"java","POST","/pay/notify","/pay/notify","/pay/notify","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\WXPayNowController.java","WXPayNowController","部分迁移","","POST /pay (zhs-course.ts:513) | GET /pay (zhs-course.ts:883)","路径前缀匹配: /pay/notify → 2 个候选"
"java","POST","/pay/queryOrderByOutTradeNo","/pay/queryOrderByOutTradeNo","/pay/queryorderbyouttradeno","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\WXPayNowController.java","WXPayNowController","部分迁移","","POST /pay (zhs-course.ts:513) | GET /pay (zhs-course.ts:883)","路径前缀匹配: /pay/queryorderbyouttradeno → 2 个候选"
"java","POST","/pay/closeOrder","/pay/closeOrder","/pay/closeorder","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\WXPayNowController.java","WXPayNowController","部分迁移","","POST /pay (zhs-course.ts:513) | GET /pay (zhs-course.ts:883)","路径前缀匹配: /pay/closeorder → 2 个候选"
"java","POST","/pay/refunds","/pay/refunds","/pay/refunds","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\WXPayNowController.java","WXPayNowController","部分迁移","","POST /pay (zhs-course.ts:513) | GET /pay (zhs-course.ts:883)","路径前缀匹配: /pay/refunds → 2 个候选"
"java","POST","/pay/transferNotify","/pay/transferNotify","/pay/transfernotify","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\WXPayNowController.java","WXPayNowController","部分迁移","","POST /pay (zhs-course.ts:513) | GET /pay (zhs-course.ts:883)","路径前缀匹配: /pay/transfernotify → 2 个候选"
"java","POST","/pay/course/notify","/pay/course/notify","/pay/course/notify","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\WXPayNowController.java","WXPayNowController","部分迁移","","POST /pay (zhs-course.ts:513) | GET /pay (zhs-course.ts:883)","路径前缀匹配: /pay/course/notify → 2 个候选"
"java","GET","/pay/consecutively/product","/pay/consecutively/product","/pay/consecutively/product","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\WXPayNowController.java","WXPayNowController","部分迁移","","POST /pay (zhs-course.ts:513) | GET /pay (zhs-course.ts:883)","路径前缀匹配: /pay/consecutively/product → 2 个候选"
"java","GET","/api/agent/info/{uuid}","/agents/info/{uuid}","/agents/info/:uuid","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\UsersController.java","UsersController","部分迁移","prefix:/api→(strip); module:agent→agents","GET /agents (crew.ts:59) | GET /agents (feature-center.ts:90) | GET /agents (ranking.ts:63)","路径前缀匹配: /agents/info/:uuid → 3 个候选"
"java","POST","/resource/getTokenCount","/resource/getTokenCount","/resource/gettokencount","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","POST","/resource/getTokenReturn","/resource/getTokenReturn","/resource/gettokenreturn","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/getAccessToken","/resource/getAccessToken","/resource/getaccesstoken","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/getAgentList","/resource/getAgentList","/resource/getagentlist","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/getAgent","/resource/getAgent","/resource/getagent","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/getAgent2","/resource/getAgent2","/resource/getagent2","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","POST","/resource/saveUserContext","/resource/saveUserContext","/resource/saveusercontext","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/getUserContext","/resource/getUserContext","/resource/getusercontext","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/getUserContext/field","/resource/getUserContext/field","/resource/getusercontext/field","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","POST","/resource/remove/context/field","/resource/remove/context/field","/resource/remove/context/field","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","POST","/resource/fileUpload","/resource/fileUpload","/resource/fileupload","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/developer/price","/resource/developer/price","/resource/developer/price","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","POST","/resource/fileUploadNetworkPath","/resource/fileUploadNetworkPath","/resource/fileuploadnetworkpath","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/first/share","/resource/first/share","/resource/first/share","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/first/share/show","/resource/first/share/show","/resource/first/share/show","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/download/watermark","/resource/download/watermark","/resource/download/watermark","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceNowController.java","ResourceNowController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/homeResource","/resource/homeResource","/resource/homeresource","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/plantInformation","/resource/plantInformation","/resource/plantinformation","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/recharge","/resource/recharge","/resource/recharge","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/selectsGoods","/resource/selectsGoods","/resource/selectsgoods","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/getCoursePlanet","/resource/getCoursePlanet","/resource/getcourseplanet","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/getKnowledgePlanet","/resource/getKnowledgePlanet","/resource/getknowledgeplanet","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","POST","/resource/addUserAgentFreeTime","/resource/addUserAgentFreeTime","/resource/adduseragentfreetime","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/getUserAgentFreeTime","/resource/getUserAgentFreeTime","/resource/getuseragentfreetime","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/getHomePageResources","/resource/getHomePageResources","/resource/gethomepageresources","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/banner","/resource/banner","/resource/banner","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","POST","/resource/addSharePlanetPublic","/resource/addSharePlanetPublic","/resource/addshareplanetpublic","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","GET","/resource/getCoursePlanetCategorized","/resource/getCoursePlanetCategorized","/resource/getcourseplanetcategorized","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","POST","/resource/postPopularCourses","/resource/postPopularCourses","/resource/postpopularcourses","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
"java","POST","/resource/postHomeInformation","/resource/postHomeInformation","/resource/posthomeinformation","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ResourceController.java","ResourceController","部分迁移","","GET /resource/auth-api/member/last-search-record (resource.ts:404)","业务模块匹配: resource"
