source,legacyKey,normalizedKey,sourceFiles,status,matchedKeys,reason
"new","","nav.auth_dept","","无需迁移","admin.nav.authDept","当前仓库新增 key(无 D 盘对应)"
"new","","nav.auth_find_info","","无需迁移","admin.nav.authFindInfo","当前仓库新增 key(无 D 盘对应)"
"new","","nav.auth_role","","无需迁移","admin.nav.authRole","当前仓库新增 key(无 D 盘对应)"
"new","","nav.auth_user_vip","","无需迁移","admin.nav.authUserVip","当前仓库新增 key(无 D 盘对应)"
"new","","nav.auth_veri_codes","","无需迁移","admin.nav.authVeriCodes","当前仓库新增 key(无 D 盘对应)"
"new","","nav.login_logs","","无需迁移","admin.nav.loginLogs","当前仓库新增 key(无 D 盘对应)"
"new","","nav.user_center","","无需迁移","admin.nav.userCenter","当前仓库新增 key(无 D 盘对应)"
"new","","nav.edu_organization","","无需迁移","admin.nav.eduOrganization","当前仓库新增 key(无 D 盘对应)"
"new","","nav.edu_platform","","无需迁移","admin.nav.eduPlatform","当前仓库新增 key(无 D 盘对应)"
"new","","nav.edu_user_platform","","无需迁移","admin.nav.eduUserPlatform","当前仓库新增 key(无 D 盘对应)"
"new","","nav.edu_zhs_identity","","无需迁移","admin.nav.eduZhsIdentity","当前仓库新增 key(无 D 盘对应)"
"new","","nav.edu_course_audit","","无需迁移","admin.nav.eduCourseAudit","当前仓库新增 key(无 D 盘对应)"
"new","","nav.edu_course_pay","","无需迁移","admin.nav.eduCoursePay","当前仓库新增 key(无 D 盘对应)"
"new","","nav.edu_course_platform_log","","无需迁移","admin.nav.eduCoursePlatformLog","当前仓库新增 key(无 D 盘对应)"
"new","","nav.system_login_logs","","无需迁移","admin.nav.systemLoginLogs","当前仓库新增 key(无 D 盘对应)"
"new","","nav.system_operation_logs","","无需迁移","admin.nav.systemOperationLogs","当前仓库新增 key(无 D 盘对应)"
"new","","nav.system_tasks_log","","无需迁移","admin.nav.systemTasksLog","当前仓库新增 key(无 D 盘对应)"
"new","","nav.roles_auth_user","","无需迁移","admin.nav.rolesAuthUser","当前仓库新增 key(无 D 盘对应)"
"new","","nav.roles_select_user","","无需迁移","admin.nav.rolesSelectUser","当前仓库新增 key(无 D 盘对应)"
"new","","nav.oss_files","","无需迁移","admin.nav.ossFiles","当前仓库新增 key(无 D 盘对应)"
"new","","nav.notification_dispatch","","无需迁移","admin.nav.notificationDispatch","当前仓库新增 key(无 D 盘对应)"
"new","","nav.message_overview","","无需迁移","admin.nav.messageOverview","当前仓库新增 key(无 D 盘对应)"
"new","","nav.visit_tracking","","无需迁移","admin.nav.visitTracking","当前仓库新增 key(无 D 盘对应)"
"new","","nav.exam_marking","","无需迁移","admin.nav.examMarking","当前仓库新增 key(无 D 盘对应)"
"new","","refund.refund_amount","","无需迁移","admin.refund.refundAmount","当前仓库新增 key(无 D 盘对应)"
"new","","refund.refund_type","","无需迁移","admin.refund.refundType","当前仓库新增 key(无 D 盘对应)"
"new","","refund.reason","","无需迁移","admin.refund.reason","当前仓库新增 key(无 D 盘对应)"
"new","","refund.apply_time","","无需迁移","admin.refund.applyTime","当前仓库新增 key(无 D 盘对应)"
"new","","refund.process_time","","无需迁移","admin.refund.processTime","当前仓库新增 key(无 D 盘对应)"
"new","","refund.complete_time","","无需迁移","admin.refund.completeTime","当前仓库新增 key(无 D 盘对应)"
"new","","refund.actions","","无需迁移","admin.refund.actions","当前仓库新增 key(无 D 盘对应)"
"new","","refund.prev","","无需迁移","admin.refund.prev","当前仓库新增 key(无 D 盘对应)"
"new","","refund.next","","无需迁移","admin.refund.next","当前仓库新增 key(无 D 盘对应)"
"new","","refund.search_placeholder","","无需迁移","admin.refund.searchPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","refund.status_all","","无需迁移","admin.refund.status_all","当前仓库新增 key(无 D 盘对应)"
"new","","refund.refund_type_original","","无需迁移","admin.refund.refundType_original","当前仓库新增 key(无 D 盘对应)"
"new","","refund.refund_type_balance","","无需迁移","admin.refund.refundType_balance","当前仓库新增 key(无 D 盘对应)"
"new","","refund.process_message","","无需迁移","admin.refund.processMessage","当前仓库新增 key(无 D 盘对应)"
"new","","refund.handle_message","","无需迁移","admin.refund.handleMessage","当前仓库新增 key(无 D 盘对应)"
"new","","refund.audit_title","","无需迁移","admin.refund.auditTitle","当前仓库新增 key(无 D 盘对应)"
"new","","refund.audit_desc","","无需迁移","admin.refund.auditDesc","当前仓库新增 key(无 D 盘对应)"
"new","","refund.reject_title","","无需迁移","admin.refund.rejectTitle","当前仓库新增 key(无 D 盘对应)"
"new","","refund.reject_desc","","无需迁移","admin.refund.rejectDesc","当前仓库新增 key(无 D 盘对应)"
"new","","refund.field_action","","无需迁移","admin.refund.fieldAction","当前仓库新增 key(无 D 盘对应)"
"new","","refund.field_reason","","无需迁移","admin.refund.fieldReason","当前仓库新增 key(无 D 盘对应)"
"new","","refund.reason_placeholder","","无需迁移","admin.refund.reasonPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","refund.stats_title","","无需迁移","admin.refund.statsTitle","当前仓库新增 key(无 D 盘对应)"
"new","","refund.stats_total","","无需迁移","admin.refund.statsTotal","当前仓库新增 key(无 D 盘对应)"
"new","","refund.stats_amount","","无需迁移","admin.refund.statsAmount","当前仓库新增 key(无 D 盘对应)"
"new","","refund.stats_pending","","无需迁移","admin.refund.statsPending","当前仓库新增 key(无 D 盘对应)"
"new","","refund.stats_approved","","无需迁移","admin.refund.statsApproved","当前仓库新增 key(无 D 盘对应)"
"new","","refund.stats_rejected","","无需迁移","admin.refund.statsRejected","当前仓库新增 key(无 D 盘对应)"
"new","","refund.stats_completed","","无需迁移","admin.refund.statsCompleted","当前仓库新增 key(无 D 盘对应)"
"new","","refund.detail_title","","无需迁移","admin.refund.detailTitle","当前仓库新增 key(无 D 盘对应)"
"new","","refund.audit_records","","无需迁移","admin.refund.auditRecords","当前仓库新增 key(无 D 盘对应)"
"new","","refund.auditor","","无需迁移","admin.refund.auditor","当前仓库新增 key(无 D 盘对应)"
"new","","refund.action","","无需迁移","admin.refund.action","当前仓库新增 key(无 D 盘对应)"
"new","","refund.audit_action_approve","","无需迁移","admin.refund.auditAction_approve","当前仓库新增 key(无 D 盘对应)"
"new","","refund.audit_action_reject","","无需迁移","admin.refund.auditAction_reject","当前仓库新增 key(无 D 盘对应)"
"new","","refund.order_info","","无需迁移","admin.refund.orderInfo","当前仓库新增 key(无 D 盘对应)"
"new","","refund.pay_amount","","无需迁移","admin.refund.payAmount","当前仓库新增 key(无 D 盘对应)"
"new","","refund.no_audit_records","","无需迁移","admin.refund.noAuditRecords","当前仓库新增 key(无 D 盘对应)"
"new","","exam.search_placeholder","","无需迁移","admin.exam.searchPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","exam.create","","无需迁移","admin.exam.create","当前仓库新增 key(无 D 盘对应)"
"new","","exam.create_title","","无需迁移","admin.exam.createTitle","当前仓库新增 key(无 D 盘对应)"
"new","","exam.questions","","无需迁移","admin.exam.questions","当前仓库新增 key(无 D 盘对应)"
"new","","exam.prev","","无需迁移","admin.exam.prev","当前仓库新增 key(无 D 盘对应)"
"new","","exam.next","","无需迁移","admin.exam.next","当前仓库新增 key(无 D 盘对应)"
"new","","exam.delete_title","","无需迁移","admin.exam.deleteTitle","当前仓库新增 key(无 D 盘对应)"
"new","","exam.col_title","","无需迁移","admin.exam.colTitle","当前仓库新增 key(无 D 盘对应)"
"new","","exam.col_total_score","","无需迁移","admin.exam.colTotalScore","当前仓库新增 key(无 D 盘对应)"
"new","","exam.col_pass_score","","无需迁移","admin.exam.colPassScore","当前仓库新增 key(无 D 盘对应)"
"new","","exam.col_duration","","无需迁移","admin.exam.colDuration","当前仓库新增 key(无 D 盘对应)"
"new","","exam.col_status","","无需迁移","admin.exam.colStatus","当前仓库新增 key(无 D 盘对应)"
"new","","exam.col_actions","","无需迁移","admin.exam.colActions","当前仓库新增 key(无 D 盘对应)"
"new","","exam.published","","无需迁移","admin.exam.published","当前仓库新增 key(无 D 盘对应)"
"new","","exam.unpublished","","无需迁移","admin.exam.unpublished","当前仓库新增 key(无 D 盘对应)"
"new","","exam.stat_exam_total","","无需迁移","admin.exam.statExamTotal","当前仓库新增 key(无 D 盘对应)"
"new","","exam.stat_paper_total","","无需迁移","admin.exam.statPaperTotal","当前仓库新增 key(无 D 盘对应)"
"new","","exam.stat_signup_total","","无需迁移","admin.exam.statSignupTotal","当前仓库新增 key(无 D 盘对应)"
"new","","exam.stat_pass_rate","","无需迁移","admin.exam.statPassRate","当前仓库新增 key(无 D 盘对应)"
"new","","exam.field_title","","无需迁移","admin.exam.fieldTitle","当前仓库新增 key(无 D 盘对应)"
"new","","exam.field_description","","无需迁移","admin.exam.fieldDescription","当前仓库新增 key(无 D 盘对应)"
"new","","exam.field_total_score","","无需迁移","admin.exam.fieldTotalScore","当前仓库新增 key(无 D 盘对应)"
"new","","exam.field_pass_score","","无需迁移","admin.exam.fieldPassScore","当前仓库新增 key(无 D 盘对应)"
"new","","exam.field_duration","","无需迁移","admin.exam.fieldDuration","当前仓库新增 key(无 D 盘对应)"
"new","","exam.field_status","","无需迁移","admin.exam.fieldStatus","当前仓库新增 key(无 D 盘对应)"
"new","","exam.title_placeholder","","无需迁移","admin.exam.titlePlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","exam.desc_placeholder","","无需迁移","admin.exam.descPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","exam.create_success","","无需迁移","admin.exam.createSuccess","当前仓库新增 key(无 D 盘对应)"
"new","","exam.questions_title","","无需迁移","admin.exam.questionsTitle","当前仓库新增 key(无 D 盘对应)"
"new","","exam.type_single","","无需迁移","admin.exam.typeSingle","当前仓库新增 key(无 D 盘对应)"
"new","","exam.type_multi","","无需迁移","admin.exam.typeMulti","当前仓库新增 key(无 D 盘对应)"
"new","","exam.type_judgment","","无需迁移","admin.exam.typeJudgment","当前仓库新增 key(无 D 盘对应)"
"new","","exam.type_fill","","无需迁移","admin.exam.typeFill","当前仓库新增 key(无 D 盘对应)"
"new","","exam.type_subjective","","无需迁移","admin.exam.typeSubjective","当前仓库新增 key(无 D 盘对应)"
"new","","exam.questions_subtitle","","无需迁移","admin.exam.questionsSubtitle","当前仓库新增 key(无 D 盘对应)"
"new","","exam.back_to_exam","","无需迁移","admin.exam.backToExam","当前仓库新增 key(无 D 盘对应)"
"new","","exam.select_paper","","无需迁移","admin.exam.selectPaper","当前仓库新增 key(无 D 盘对应)"
"new","","exam.select_paper_placeholder","","无需迁移","admin.exam.selectPaperPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","exam.questions_create","","无需迁移","admin.exam.questionsCreate","当前仓库新增 key(无 D 盘对应)"
"new","","exam.questions_edit_title","","无需迁移","admin.exam.questionsEditTitle","当前仓库新增 key(无 D 盘对应)"
"new","","exam.questions_create_title","","无需迁移","admin.exam.questionsCreateTitle","当前仓库新增 key(无 D 盘对应)"
"new","","exam.no_paper_selected","","无需迁移","admin.exam.noPaperSelected","当前仓库新增 key(无 D 盘对应)"
"new","","exam.questions_no_data","","无需迁移","admin.exam.questionsNoData","当前仓库新增 key(无 D 盘对应)"
"new","","exam.save_btn","","无需迁移","admin.exam.saveBtn","当前仓库新增 key(无 D 盘对应)"
"new","","exam.questions_delete_confirm","","无需迁移","admin.exam.questionsDeleteConfirm","当前仓库新增 key(无 D 盘对应)"
"new","","exam.col_type","","无需迁移","admin.exam.colType","当前仓库新增 key(无 D 盘对应)"
"new","","exam.questions_col_title","","无需迁移","admin.exam.questionsColTitle","当前仓库新增 key(无 D 盘对应)"
"new","","exam.col_score","","无需迁移","admin.exam.colScore","当前仓库新增 key(无 D 盘对应)"
"new","","exam.col_sort","","无需迁移","admin.exam.colSort","当前仓库新增 key(无 D 盘对应)"
"new","","exam.field_type","","无需迁移","admin.exam.fieldType","当前仓库新增 key(无 D 盘对应)"
"new","","exam.questions_field_title","","无需迁移","admin.exam.questionsFieldTitle","当前仓库新增 key(无 D 盘对应)"
"new","","exam.field_score","","无需迁移","admin.exam.fieldScore","当前仓库新增 key(无 D 盘对应)"
"new","","exam.field_sort","","无需迁移","admin.exam.fieldSort","当前仓库新增 key(无 D 盘对应)"
"new","","exam.field_options","","无需迁移","admin.exam.fieldOptions","当前仓库新增 key(无 D 盘对应)"
"new","","exam.field_answer","","无需迁移","admin.exam.fieldAnswer","当前仓库新增 key(无 D 盘对应)"
"new","","exam.field_analysis","","无需迁移","admin.exam.fieldAnalysis","当前仓库新增 key(无 D 盘对应)"
"new","","exam.questions_title_placeholder","","无需迁移","admin.exam.questionsTitlePlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","exam.options_placeholder","","无需迁移","admin.exam.optionsPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","exam.answer_placeholder_single","","无需迁移","admin.exam.answerPlaceholderSingle","当前仓库新增 key(无 D 盘对应)"
"new","","exam.answer_placeholder_multi","","无需迁移","admin.exam.answerPlaceholderMulti","当前仓库新增 key(无 D 盘对应)"
"new","","exam.answer_placeholder_judge","","无需迁移","admin.exam.answerPlaceholderJudge","当前仓库新增 key(无 D 盘对应)"
"new","","exam.answer_placeholder_fill","","无需迁移","admin.exam.answerPlaceholderFill","当前仓库新增 key(无 D 盘对应)"
"new","","exam.answer_placeholder_subjective","","无需迁移","admin.exam.answerPlaceholderSubjective","当前仓库新增 key(无 D 盘对应)"
"new","","exam.analysis_placeholder","","无需迁移","admin.exam.analysisPlaceholder","当前仓库新增 key(无 D 盘对应)"
